item_width,item_height,rotation,x,y,feasible,aspect_ratio,area,fill_ratio
21.236203565420873,15.55398786515859,1,69.88067293799975,60.21711158676189,1,1.3653221122147472,330.3076525585938,0.03303076525585938
38.52142919229749,26.257028421350743,0,35.25974025232884,70.50175733922359,1,1.4670902043497818,1011.4582611332054,0.10114582611332054
31.959818254342153,36.188375076292246,0,13.640322471925233,6.972326805862683,1,0.8831515144563562,1156.5738903582655,0.11565738903582655
27.959754525911098,31.966746592286835,0,61.51962972500441,29.876790758994566,1,0.8746512393806577,893.782387712345,0.08937823877123449
14.680559213273096,34.19683443584349,1,55.73323174107113,76.19795687937598,1,0.4292958531239264,502.02865284189687,0.050202865284189685
14.67983561008608,29.763501001321522,1,4.386802711685779,75.37735881066703,1,0.4932160235260726,436.9233018800324,0.04369233018800324
11.742508365045984,30.768296935535574,1,31.037891719477024,45.04949112849979,1,0.38164310457768874,361.2969841437452,0.03612969841437452
35.98528437324806,35.47586954695958,1,40.43033692667647,59.30211913139569,1,1.014359473997224,1276.6092540355912,0.1276609254035591
28.033450352296263,17.490040265775576,1,1.577268181675462,34.31677913687743,1,1.6028236599976262,490.3061754502822,0.049030617545028216
31.242177333881365,24.682748909294215,1,51.797333750355556,49.6917568369849,1,1.265749509857762,771.1428185118367,0.07711428185118367
10.617534828874074,16.636283254588065,1,57.732077459670855,12.01614327209726,1,0.6382155597131889,176.6363168786033,0.01766363168786033
39.097295564859834,39.630040239899415,0,18.23400102778539,21.65564183474844,1,0.9865570493541106,1549.4273965066361,0.1549427396506636
34.97327922401266,38.321780190598396,1,49.616254918117754,18.126840387050997,1,0.9126214661758527,1340.2383189670347,0.13402383189670347
16.370173320348286,11.182804341055178,0,17.621219608756476,85.03784804017572,1,1.463870136782134,183.06444527061646,0.018306444527061646
15.454749016213018,31.167255175470654,0,0.749348664459091,68.68274833975113,1,0.49586493674862525,481.6821062611652,0.048168210626116516
15.502135295603015,37.757449522469976,1,42.12708385839888,70.00388677659805,1,0.4105715690986353,585.321090914231,0.058532109091423104
19.127267288786133,15.417260353820005,1,24.919715695864767,1.157715624454951,1,1.240639831579862,294.8900596483207,0.029489005964832067
25.742692948967136,27.038356916578884,0,54.79220340342133,60.86056036632744,1,0.9520805213271929,696.0401199480721,0.0696040119948072
22.958350559263472,37.46464892764126,0,57.04750257719559,8.933192867145252,1,0.6128003655820968,860.1265436605223,0.08601265436605224
18.736874205941255,11.018379357573965,1,67.04123755968088,62.48506876833085,1,1.7005109007307546,206.4499879762032,0.02064499879762032
28.355586841671386,30.922608017405196,1,45.4902613373605,54.8879264163853,1,0.9169856186034202,876.8286970084969,0.0876828697008497
14.184815819561255,18.920470221176522,0,72.5929041481265,49.75073305272462,1,0.7497073621185725,268.38338530688236,0.026838338530688236
18.764339456056547,37.73188586129591,1,5.517248442691205,39.61276721791221,1,0.49730722511551884,708.013914618537,0.0708013914618537
20.99085529881075,39.131747354961036,1,4.726379320510441,32.19962631080259,1,0.5364149755032489,821.4088463176074,0.08214088463176074
23.682099526511077,38.32799467340302,1,25.107073565847905,5.037732715365473,1,0.6178799524553477,907.6873845071167,0.09076873845071166
33.55527884179041,24.226426499723914,0,23.17728311385983,8.410722597154601,1,1.3850692689725745,812.9244965383764,0.08129244965383764
15.990213464750791,35.86127952967941,0,67.89966746314707,60.78349739040512,1,0.4458907678270938,573.4295147986716,0.057342951479867156
25.42703315240835,35.33648195605211,0,5.3928541119449385,61.76110944075596,1,0.7195688915504346,898.5018981860164,0.08985018981860164
27.772437065861276,19.573014197297667,1,42.02926073568087,21.63689885732136,1,1.4189146743527963,543.5903049836587,0.05435903049836587
11.393512381599932,34.86746422452032,1,5.006221867702332,44.358558010252075,1,0.32676630305646137,397.26288535706493,0.03972628853570649
28.22634555704315,11.110229041464779,0,57.02528413983671,62.85275501211432,1,2.5405727867264356,313.6011641422811,0.03136011641422811
15.115723710618745,27.88809635446159,0,4.26339863402158,5.257090127633162,1,0.542013464041998,421.5487593091553,0.04215487593091553
11.951547789558386,16.90026511863109,0,35.47236897274348,24.538561768372528,1,0.7071810829986822,201.9843262215261,0.02019843262215261
38.466566117599996,13.617006573318363,1,20.074053451014443,17.291171754256272,1,2.824891499499804,523.7994836763446,0.05237994836763446
38.96896099223678,12.308596048876275,0,49.03738664821677,81.48531261374737,1,3.165995604819161,479.6531992978593,0.047965319929785935
34.25192044349383,30.888663276344193,0,26.634724188353452,62.62254257738822,1,1.1088832215580322,1057.9960371472107,0.10579960371472107
19.13841307520112,20.196248913041984,1,25.65656291791299,38.525450785427715,1,0.9476221627889647,386.5241542673792,0.03865241542673792
12.930163420191516,31.743003145862843,1,15.428060592870468,55.76614432553326,1,0.40733900824619174,410.4422181236599,0.04104422181236599
30.526990795364707,11.960690223968271,1,86.18882166376,41.92648141635549,1,2.5522766850186493,365.12388037328805,0.036512388037328807
23.20457481218804,19.45871013491831,0,27.478484727687498,52.17605269718005,1,1.1925032364066024,451.53109507439353,0.04515310950743935
13.661147045343364,26.184738771260115,1,9.073421991336525,76.72580565785465,1,0.5217217236605617,357.71356669808796,0.035771356669808796
24.855307303338105,33.721694945168906,1,33.34355155797562,33.766248278893194,1,0.7370717083987787,838.1630906515963,0.08381630906515963
11.031655633456552,19.562575087962095,0,52.12342025136482,50.256005049375545,1,0.5639163343196532,215.80759167403386,0.021580759167403384
37.27961206236346,28.776741293110273,1,5.1121068157665235,42.81401692804326,1,1.2954771939826608,1072.7857518261465,0.10727857518261465
17.763399448000506,36.57933244708562,0,19.895638954982243,45.27935255472848,1,0.4856130021972494,649.7732937987877,0.06497732937987877
29.87566853061946,28.475895645469137,0,57.679702566496175,57.50241219089935,1,1.0491564129387811,850.736419416546,0.0850736419416546
19.35133228268233,16.988784242609015,1,45.86377701166353,41.95100880152268,1,1.139065162423329,328.75560895752466,0.03287556089575246
25.602040635334326,10.732023446696141,1,12.754247966877353,57.68417139124244,1,2.3855744224278532,274.7617003816754,0.02747617003816754
26.40130838029839,36.1029662170279,1,17.342254351419236,36.55613325289535,1,0.7312780955888954,953.1655445392482,0.09531655445392483
15.545633665765811,10.638082325511615,1,25.40327808917861,11.302389594686957,1,1.4613191729570656,165.37573073866162,0.016537573073866163
39.08753883293676,36.24105018052598,1,40.139937604583864,3.3094979612776574,1,1.078543216552271,1416.573456277719,0.1416573456277719
33.253984700833435,25.86811402081636,1,55.498483135102695,21.197653095311775,1,1.2855202615108925,860.2178678876421,0.08602178678876421
38.18496824692568,38.17203095538689,0,0.008326052349177042,31.60207659855919,1,1.0003389207022784,1457.5977899521124,0.14575977899521125
36.844820512829465,33.963497073209965,0,2.958940692377271,18.23727181333014,1,1.0848358881716058,1251.37895365043,0.125137895365043
27.936999364332554,39.93802331600013,1,42.46240530570135,4.517602242786272,1,0.6995088150279166,1115.7485319917942,0.11157485319917941
37.6562270506935,20.521354463551305,0,52.327528395055836,0.3036022789581756,1,1.834977662784201,772.7567830672505,0.07727567830672505
12.654775061557585,33.0156486679338,1,16.533336771760172,64.71443144240705,1,0.3832962722870394,417.80560740411556,0.04178056074041155
15.879485872574357,22.057927408277266,0,26.604807598387175,7.94170390718521,1,0.7198992715251914,350.26854665800954,0.03502685466580095
11.356818667316142,24.396268609117264,0,31.93228058640964,20.442741393713696,1,0.46551457721989187,277.0639987528818,0.02770639987528818
19.759909922897933,28.825163896551103,0,67.61927893840895,22.302486677479575,1,0.6855090223879762,569.5826421086194,0.05695826421086194
21.660318690684463,36.21031342559016,1,50.32575510296594,69.86897959312867,1,0.5981809225483511,784.3269286878531,0.0784326928687853
18.140470953216877,39.52250407597886,0,35.512089658825424,55.03108277354497,1,0.4589909313019051,716.9568371886901,0.071695683718869
34.86212527455788,33.04820241593555,1,25.262121973756795,62.79801911883528,1,1.0548871867762368,1152.1305727232916,0.11521305727232917
20.70259980080768,22.533003465020013,0,7.080427159899955,53.221319137671195,1,0.9187678789889758,466.49175304652204,0.0466491753046522
18.428035290621423,22.640710068312103,0,40.28138148114823,29.98823633291588,1,0.8139336281865677,417.2238041435832,0.04172238041435832
26.280882494747456,32.12746904766674,0,46.64296133643721,47.772562237970405,1,0.8180190744485708,844.3382388953656,0.08443382388953656
14.22772674924288,17.16331437304907,0,0.3742475567130465,13.829840527000139,1,0.8289614954314514,244.19494701109502,0.024419494701109504
34.06590942262119,13.31422339394184,0,47.01404288836541,57.76613709497608,1,2.5586103233119597,453.56112817056675,0.045356112817056676
12.236519310393124,20.638664729223294,1,76.66681994201433,66.79132540873569,1,0.5928929739852229,252.54541949987032,0.025254541949987032
39.60660809801552,18.61716974962245,1,77.37657387999131,42.428803836208324,1,2.12742369708579,737.3629461675262,0.07373629461675262
33.16734307889972,18.889243613679703,0,19.919621004576104,8.546228540352798,1,1.7558851882708386,626.5060234358302,0.06265060234358302
15.961470446025173,17.0082325314973,0,65.70332784571615,53.45908240374626,1,0.9384555635905352,271.47640089061804,0.027147640089061804
10.165663513708072,11.262795689090856,0,4.328758451272007,31.94987175489314,1,0.9025879359202559,114.49379119893948,0.011449379119893948
34.463842853645026,10.536218042002414,0,62.70498306518163,44.76777899134962,1,3.270988006916299,363.1185628713107,0.03631185628713107
31.205720315428515,39.63167169208094,1,26.12313455163969,31.487114648846404,1,0.7873934906880027,1236.7348624559634,0.12367348624559633
31.87021504122962,22.83319401207587,0,14.23113506807399,28.451954720480046,1,1.3957843578245912,727.6988032429746,0.07276988032429746
33.13811040057837,21.52979941479045,1,29.0193203763832,3.5005555797502703,1,1.5391741354456507,713.4568699096335,0.07134568699096334
12.22133955202271,30.389418480792095,0,67.37605823453352,28.993115710156342,1,0.40215772999234317,371.39940204227435,0.03713994020422744
20.753971856328178,16.547616635951925,1,68.6128711088138,67.38670162866231,1,1.254197043170397,343.42876995185424,0.03434287699518542
13.476071785753891,38.49883551850676,0,18.342558370593654,40.42800462942741,1,0.350038425948645,518.8130711153287,0.051881307111532875
35.89310277626781,33.590350432466565,0,30.27652108011508,58.45090052986919,1,1.0685539839315141,1205.6619003633743,0.12056619003633744
28.698943804826737,12.682330069367787,1,18.837973414940038,48.32879708513669,1,2.262907813300382,363.9694779750505,0.03639694779750505
19.926940745579476,22.52742327354785,0,48.66457169714208,22.877766378618503,1,0.8845636939302369,448.902628722576,0.0448902628722576
11.906750508580709,36.37354922686494,0,12.033617486096077,41.46152514182496,1,0.32734640313259744,433.09077575585957,0.043309077575585955
19.329469651469864,38.34196066874231,0,59.5830486616114,19.460963175781025,1,0.5041335736184174,741.1297651243057,0.07411297651243057
19.75549966080241,24.022045337496092,1,48.99306235331169,31.707082249858725,1,0.8223904077795567,474.56750851668414,0.047456750851668415
31.88818535014192,28.40234167632123,0,48.57781504114862,14.263347184722155,1,1.12273085485507,905.699135752592,0.0905699135752592
29.126724140656393,15.011018382762256,0,63.092453455959884,24.426648910630874,1,1.9403563034806326,437.22179150503825,0.043722179150503825
36.616382277289794,39.7350587841093,1,22.16460093215285,3.6820780834268905,1,0.9215132278081161,1454.954102249528,0.1454954102249528
24.16644775485848,16.950151041503304,1,9.261072390309819,39.11964055061345,1,1.4257364253383766,409.62493958144967,0.04096249395814497
13.58782737814905,38.281953224053765,1,16.515297339197605,72.19566148897749,1,0.3549408071898324,520.168572106819,0.0520168572106819
31.39734361668985,29.489399469771055,0,1.0080054930022262,26.73014902929406,1,1.0646993218317173,925.8888082022332,0.09258888082022332
32.82355145850693,28.232103846365774,0,22.6616757632358,1.3871034085901612,1,1.162632145203454,926.6779133830984,0.09266779133830984
26.83831592708489,25.38065533049526,0,9.09900151632958,30.86574532976955,1,1.0574319527060527,681.1740461962829,0.06811740461962829
33.12901539863683,16.92009435153276,1,40.947143173364886,27.03525346316936,1,1.9579687152061143,560.5460663183169,0.05605460663183169
24.81386789093172,15.295840960165247,0,39.9191504307737,50.410128040854076,1,1.6222624147017575,379.54897686624264,0.037954897686624266
25.681984881459822,16.61458627210526,0,0.7375186886121767,38.6987668801437,1,1.5457492868527276,426.6955534519172,0.04266955534519172
22.826230550756488,15.593147864327635,1,81.32593795843124,40.05567752343296,1,1.463862893455653,355.93278816317877,0.03559327881631788
10.762573802322855,33.3875342070026,1,45.13276111441941,27.829928004580733,1,0.32235305954596505,359.3358009804444,0.03593358009804444
13.236742809799134,20.5037577750019,1,61.52940607769211,67.06118531984855,1,0.6455764331130227,271.4029683021195,0.027140296830211953
10.942875570602027,11.735280296901891,1,46.01204952852545,86.92098450458937,1,0.9324767107174203,128.417712075135,0.0128417712075135
29.092312337913413,39.07307890422434,1,7.649388028401871,1.2017197285921202,1,0.7445615537292131,1136.72621548563,0.113672621548563
19.4306794322898,36.51357654890277,0,62.05112385091191,51.24341823604487,1,0.5321494432698538,709.4836008481042,0.07094836008481041
25.257120734941083,37.83256849585639,1,7.472974682656321,19.850425618697404,1,0.6676025905486,955.5417502127733,0.09555417502127733
37.22699421778279,39.847234679393054,0,1.1018146071049741,17.643324030796553,1,0.9342428531692986,1483.392775004399,0.1483392775004399
17.47876687446625,15.216857476584618,0,63.800620816754716,43.91432124255902,1,1.1486449749143153,265.9719043952013,0.026597190439520132
22.31148769106889,21.887260567079764,1,27.1907003669023,28.879872788043812,1,1.0193823764599943,488.33734473361767,0.04883373447336177
32.66653415629146,32.74715427112274,1,0.09103518141702088,20.186608582739613,1,0.9975381031840569,1069.7360335189767,0.10697360335189766
16.863944964748676,30.880618541613767,1,44.68282836038047,80.99068289615272,1,0.5461012687302019,520.7690515631721,0.05207690515631721
12.309397294863789,14.616877190195652,0,74.27927444612925,2.014611764022205,1,0.8421359182740061,179.92494854435057,0.01799249485443506
18.69254358741304,34.474993749718536,1,58.87818923757554,63.679870851685294,1,0.5422058586324081,644.4253233424059,0.06444253233424059
14.836638617620132,16.73321715509982,1,64.97940921872981,39.004458335618516,1,0.8866578662130334,248.26469584037764,0.024826469584037763
37.890929570277194,16.71452844467869,1,33.14805850522957,18.813814336371575,1,2.2669457709015006,633.3290200977151,0.06333290200977151
34.24361138693251,26.109232686802407,1,4.854243536670376,15.007933257136395,1,1.3115518099557875,894.0744177378573,0.08940744177378573
29.002112695312704,27.788198045251093,1,17.807692850354304,34.36844924206815,1,1.0436845400369192,805.9164513080403,0.08059164513080404
36.143817705631534,27.402586235134336,0,47.728946282544555,34.397368158065724,1,1.318992937217349,990.4340815455433,0.09904340815455433
34.110162306973436,12.744605121932647,0,3.8113613855158923,83.57232729541127,1,2.6764393231981773,434.7205492474076,0.04347205492474076
15.597101766581076,36.32382587891141,0,79.5686647666695,49.997866067576055,1,0.42939039016912356,566.5464087849525,0.056654640878495255
